Repository's Location,Branch,Author's GitHub ID, Author's Email, Author's Display Name,Author's Git Author Name,Ignore Glob List
https://github.com/CS2103-AY1819S2-W14-4/main.git,master,alexchong711,,CHO...YUN,alexchong711
https://github.com/CS2103-AY1819S2-W14-4/main.git,master,monikernemo,,LEE...UAN,monikernemo
https://github.com/CS2103-AY1819S2-W14-4/main.git,master,lshwayne96,,LIM...ONG,lshwayne96
https://github.com/CS2103-AY1819S2-W14-4/main.git,master,crumpledpaper,,ONG...YAN,crumpledpaper
https://github.com/CS2103-AY1819S2-W14-4/main.git,master,Anand270294,,T A...MAR,Anand270294
https://github.com/CS2103-AY1819S2-W15-1/main.git,master,PhilipPhil,,GAR...LIP,PhilipPhil
https://github.com/CS2103-AY1819S2-W15-1/main.git,master,rafflesandrison,,RAF...SON,rafflesandrison
https://github.com/CS2103-AY1819S2-W15-1/main.git,master,stanleymok,,STA...UAN,stanleymok
https://github.com/CS2103-AY1819S2-W15-1/main.git,master,ReinSheer,,TAN...ENE,ReinSheer
https://github.com/CS2103-AY1819S2-W15-2/main.git,master,gohyinhao,,GOH...HAO,gohyinhao
https://github.com/CS2103-AY1819S2-W15-2/main.git,master,jamessspanggg,,JAM...WAI,jamessspanggg
https://github.com/CS2103-AY1819S2-W15-2/main.git,master,jhocx,,JOH...ANG,jhocx
https://github.com/CS2103-AY1819S2-W15-2/main.git,master,lim-jiahui,,LIM...HUI,lim-jiahui
https://github.com/CS2103-AY1819S2-W15-2/main.git,master,zht96830,,TEO...HUI,zht96830
https://github.com/CS2103-AY1819S2-W15-3/main.git,master,chiuyuhua,,CHI...HUA,chiuyuhua
https://github.com/CS2103-AY1819S2-W15-3/main.git,master,DanielDSSim,,DAN...SIM,DanielDSSim
https://github.com/CS2103-AY1819S2-W15-3/main.git,master,COGnitiveAspian,,ONG...UYI,COGnitiveAspian
https://github.com/CS2103-AY1819S2-W15-3/main.git,master,CaesarTY,,TEN...YUN,CaesarTY
https://github.com/CS2103-AY1819S2-W15-3/main.git,master,WeeSooJun,,WEE...JUN,WeeSooJun
https://github.com/CS2103-AY1819S2-W15-4/main.git,master,mechome,,CHO... EN,mechome
https://github.com/CS2103-AY1819S2-W15-4/main.git,master,exactlyprecise,,NG ... LE,exactlyprecise
https://github.com/CS2103-AY1819S2-W15-4/main.git,master,yjpan47,,PAN...ING,yjpan47
https://github.com/CS2103-AY1819S2-W15-4/main.git,master,Valatheking,,VAL...JAN,Valatheking
https://github.com/CS2103-AY1819S2-W15-4/main.git,master,dreampursuer95,,YOO...YUN,dreampursuer95
https://github.com/CS2103-AY1819S2-W16-1/main.git,master,yinya998,,CHE...NYA,yinya998
https://github.com/CS2103-AY1819S2-W16-1/main.git,master,yonggqiii,,FOO... QI,yonggqiii
https://github.com/CS2103-AY1819S2-W16-1/main.git,master,jwl1997,,JIA...LIN,jwl1997
https://github.com/CS2103-AY1819S2-W16-1/main.git,master,daDangminh,,TRU...ANG,daDangminh
https://github.com/CS2103-AY1819S2-W16-1/main.git,master,JillWangJill,,WAN...RUI,JillWangJill
https://github.com/CS2103-AY1819S2-W16-2/main.git,master,ChenWenCUHK,,CHE...WEN,ChenWenCUHK
https://github.com/CS2103-AY1819S2-W16-2/main.git,master,yongxiang1095,,CHO...ANG,yongxiang1095
https://github.com/CS2103-AY1819S2-W16-2/main.git,master,Sharadkochhar,,KOC...RAD,Sharadkochhar
https://github.com/CS2103-AY1819S2-W16-2/main.git,master,tanlongbin,,TAN...BIN,tanlongbin
https://github.com/CS2103-AY1819S2-W16-3/main.git,master,FanDongzhe,,FAN...ZHE,FanDongzhe
https://github.com/CS2103-AY1819S2-W16-3/main.git,master,jkhiani,,KHI...ESH,jkhiani
https://github.com/CS2103-AY1819S2-W16-3/main.git,master,roanurquhart,,URQ...RAY,roanurquhart
https://github.com/CS2103-AY1819S2-W16-3/main.git,master,ZhangJiayu0303,,ZHA...AYU,ZhangJiayu0303
https://github.com/CS2103-AY1819S2-W16-4/main.git,master,DMGreenhouse,,GRE...AEL,DMGreenhouse
https://github.com/CS2103-AY1819S2-W16-4/main.git,master,charnixon,,NIX...INE,charnixon
https://github.com/CS2103-AY1819S2-W16-4/main.git,master,barisbatuhan,,TOP...HAN,barisbatuhan
https://github.com/CS2103-AY1819S2-W16-4/main.git,master,abwilli,,WIL...ANN,abwilli
https://github.com/CS2103-AY1819S2-W17-1/main.git,master,chanqingzhou,,CHA...HOU,chanqingzhou
https://github.com/CS2103-AY1819S2-W17-1/main.git,master,rbth7e5,,CHE...JIE,rbth7e5
https://github.com/CS2103-AY1819S2-W17-1/main.git,master,weixin-koh,,KOH...XIN,weixin-koh
https://github.com/CS2103-AY1819S2-W17-1/main.git,master,Wklee96,,LEE...ANG,Wklee96
https://github.com/CS2103-AY1819S2-W17-1/main.git,master,skpai27,,PAI...KAI,skpai27
https://github.com/CS2103-AY1819S2-W17-2/main.git,master,cchj1995,,CHO...HAN,cchj1995
https://github.com/CS2103-AY1819S2-W17-2/main.git,master,kylerwsm,,KYL...ENG,kylerwsm
https://github.com/CS2103-AY1819S2-W17-2/main.git,master,JiaHaoLim,,LIM...HAO,JiaHaoLim
https://github.com/CS2103-AY1819S2-W17-2/main.git,master,kthSim,,SIM...ITH,kthSim
